,DATE,TIMING,PEDESTRIANS,BICYCLISTS,CARS,BUSES,TRUCKS
3095,2019-11-01,03:45:00,0,0,1,0,0
3096,2019-11-01,04:00:00,0,0,6,1,0
3097,2019-11-01,04:15:00,0,0,5,0,0
3098,2019-11-01,04:30:00,0,0,4,0,0
3099,2019-11-01,04:45:00,0,0,7,0,0
3100,2019-11-01,05:00:00,0,0,7,0,0
3101,2019-11-01,05:15:00,0,0,10,0,0
3102,2019-11-01,05:30:00,0,0,9,0,1
3103,2019-11-01,05:45:00,0,0,20,1,1
3104,2019-11-01,06:00:00,0,0,26,0,0
3105,2019-11-01,06:15:00,0,0,18,1,1
3106,2019-11-01,06:30:00,0,0,31,2,0
3107,2019-11-01,06:45:00,0,0,43,3,5
3108,2019-11-01,07:00:00,1,0,67,5,0
3109,2019-11-01,07:15:00,0,0,210,5,10
3110,2019-11-01,07:30:00,16,3,245,11,14
3111,2019-11-01,07:45:00,4,1,266,8,24
3112,2019-11-01,08:00:00,6,1,234,5,19
3113,2019-11-01,08:15:00,0,0,272,15,20
3114,2019-11-01,08:30:00,3,1,292,8,13
3115,2019-11-01,08:45:00,9,5,383,9,27
3116,2019-11-01,09:00:00,10,2,168,10,15
3117,2019-11-01,09:15:00,5,0,141,7,15
3118,2019-11-01,09:30:00,16,8,143,12,5
3119,2019-11-01,09:45:00,71,20,261,13,16
3120,2019-11-01,10:00:00,31,1,228,8,15
3121,2019-11-01,10:15:00,26,1,163,10,20
3122,2019-11-01,10:30:00,59,10,157,15,14
3123,2019-11-01,10:45:00,263,46,174,15,31
3124,2019-11-01,11:00:00,123,18,206,6,14
3125,2019-11-01,11:15:00,54,4,145,8,11
3126,2019-11-01,11:30:00,71,5,202,4,12
3127,2019-11-01,11:45:00,363,66,163,2,8
3128,2019-11-01,12:00:00,111,8,226,4,8
3129,2019-11-01,12:15:00,63,8,134,7,11
3130,2019-11-01,12:30:00,134,9,185,9,11
3131,2019-11-01,12:45:00,258,31,235,7,27
3132,2019-11-01,13:00:00,148,18,196,5,11
3133,2019-11-01,13:15:00,55,1,139,13,9
3134,2019-11-01,13:30:00,103,5,195,12,13
3135,2019-11-01,13:45:00,213,45,281,3,11
3136,2019-11-01,14:00:00,75,4,210,6,7
3137,2019-11-01,14:15:00,44,7,156,8,3
3138,2019-11-01,14:30:00,67,17,153,6,5
3139,2019-11-01,14:45:00,103,19,237,9,17
3140,2019-11-01,15:00:00,58,10,238,6,6
3141,2019-11-01,15:15:00,15,5,216,8,6
3142,2019-11-01,15:30:00,27,4,276,6,5
3143,2019-11-01,15:45:00,33,12,199,9,8
3144,2019-11-01,16:00:00,39,4,272,8,10
3145,2019-11-01,16:15:00,31,4,246,7,4
3146,2019-11-01,16:30:00,41,1,294,14,9
3147,2019-11-01,16:45:00,43,4,287,6,12
3148,2019-11-01,17:00:00,35,11,324,12,5
3149,2019-11-01,17:15:00,77,7,485,9,16
3150,2019-11-01,17:30:00,118,10,455,9,7
3151,2019-11-01,17:45:00,69,6,474,4,12
3152,2019-11-01,18:00:00,68,4,390,9,18
3153,2019-11-01,18:15:00,39,1,422,16,12
3154,2019-11-01,18:30:00,19,0,350,4,4
3155,2019-11-01,18:45:00,1,1,248,4,0
3156,2019-11-01,19:00:00,3,0,302,3,6
3157,2019-11-01,19:15:00,5,0,209,1,3
3158,2019-11-01,19:30:00,2,0,162,1,1
3159,2019-11-01,19:45:00,0,0,189,2,1
3160,2019-11-01,20:00:00,2,0,129,1,2
3161,2019-11-01,20:15:00,4,0,97,4,1
3162,2019-11-01,20:30:00,6,0,105,1,0
3163,2019-11-01,20:45:00,0,0,83,0,1
3164,2019-11-01,21:00:00,6,0,117,1,0
3165,2019-11-01,21:15:00,2,0,160,2,2
3166,2019-11-01,21:30:00,3,0,172,1,0
3167,2019-11-01,21:45:00,0,0,141,1,3
3168,2019-11-01,22:00:00,0,0,80,1,1
3169,2019-11-01,22:15:00,1,0,78,3,4
3170,2019-11-01,22:30:00,0,0,63,0,0
3171,2019-11-01,22:45:00,0,0,62,3,2
3172,2019-11-01,23:00:00,0,0,59,1,0
3173,2019-11-01,23:15:00,9,0,62,0,0
3174,2019-11-01,23:30:00,0,0,46,0,0
3175,2019-11-01,23:45:00,0,0,43,1,0
3176,2019-11-02,00:00:00,0,0,35,1,0
3177,2019-11-02,00:15:00,0,0,32,1,0
3178,2019-11-02,00:30:00,1,0,33,0,0
3179,2019-11-02,00:45:00,0,0,25,0,0
3180,2019-11-02,01:00:00,2,0,27,3,2
3181,2019-11-02,01:15:00,0,0,35,0,1
3182,2019-11-02,01:30:00,0,0,27,0,0
